N,P,K,temperature,humidity,ph,rainfall,Crop,Yield
2,38,33,27.458178154457485,44.006509381268486,4.691396195,96.847460685298,mango,2616.0261149333337
26,32,32,26.66497878971063,46.259528704499616,6.810186079,104.74449139497467,mango,3466.666666666667
34,38,31,32.23148288015541,41.56120424237536,6.454045329,116.98282257746996,mango,3866.666666666667
5,32,33,33.15514983788899,59.355089994306255,5.842763773,104.46682065445472,mango,3466.666666666667
31,29,26,28.75126788560059,44.4814736445131,5.024124683999999,78.47267071769546,mango,2644.856253759999
34,34,35,26.214910906356867,40.4964052570475,6.422710539,108.01006133142414,mango,3600.0
36,19,32,26.749528238534165,53.823419356629486,4.94295037,85.11279600542099,mango,2331.540444
7,17,26,32.91806836907583,50.65903433807492,6.414526606,102.81659218224942,mango,3000.0
38,15,27,36.39186483361404,55.9635629666565,6.777788126,75.11094398460638,mango,2624.19649492421
5,19,25,23.172019315367315,52.29524185633015,6.441328044,80.81610647254794,mango,2506.445215149175
37,36,26,28.453405846038606,61.49856806007304,4.650536197,88.31444352220096,mango,2464.800720853333
21,31,32,33.05207616676531,44.27566786697308,5.254532213,78.61088295008918,mango,3066.1638096799998
37,36,27,32.2277859612518,44.97431327951436,5.910634533,81.49030511541014,mango,3733.3333333333335
23,23,30,35.68563470110194,44.77812870797976,4.755273631000001,95.76011169309176,mango,1976.352893974978
36,26,26,31.406587620630653,57.71458351916933,6.814630246,98.72375245242978,mango,3066.6666666666665
24,33,35,32.929670114499075,50.45674257122664,5.342866119,108.56211423209926,mango,3311.25078152
26,18,30,36.556608523235816,46.44754712904989,6.336234623999999,95.32668399986376,mango,2579.7156987263297
22,17,26,30.509119682338977,49.445123822076766,4.754435025,87.26108047256199,mango,2105.3220300000003
11,34,32,33.701073319121605,42.01219647438077,6.831706773,79.77850167082181,mango,3600.0
29,35,28,27.422340472902157,50.38642885588777,6.9674177660000005,75.29635516138995,mango,3666.666666666667
22,28,26,28.05328102985196,50.46492207065487,4.947683034,110.19333970371471,mango,2493.03428352
23,24,32,31.1695102449562,51.319582119842806,5.630619901,100.95051252927412,mango,3000.0
1,35,34,26.246016557523333,39.59520165799329,6.27339822,76.58607327912944,mango,3666.666666666667
2,24,34,33.705794550786706,63.38271459820999,6.472774648,103.596332185148,mango,3000.0
39,37,25,33.01819346938967,54.24589812080048,6.953246506,95.02467376533816,mango,3800.0
15,36,27,30.99156419007386,61.50799329046481,5.6437102160000014,96.4593339779974,mango,3733.3333333333335
3,18,31,36.14045673297517,53.92916028501854,6.392313972999999,88.41283279720454,mango,2692.0766820967046
8,38,32,34.347857992065165,44.20741951669811,4.981816523,94.95130059438073,mango,3065.2095555733335
33,31,34,30.19257672764356,41.514357672597946,5.421265282999999,84.84549302633104,mango,3292.9207848799997
14,29,32,40.13986656438595,46.642702427413056,6.942520105,107.77487760397112,mango,1755.5458967371976
18,20,26,32.45303863890537,43.03032402794676,5.435840509,81.92162762913166,mango,2923.0086108
9,21,32,29.208648262105644,54.65215624734051,5.870116071,100.77922567604642,mango,3000.0
20,30,27,25.978431455781124,49.11300106648258,4.74910393,88.44275539772573,mango,2332.138573333334
9,38,25,30.647166752914604,44.943930154871005,5.497946899,104.00514853702548,mango,3863.491203786667
26,24,34,33.60507392738426,47.33741638432339,6.811291098,77.96571644118853,mango,3000.0
31,36,29,34.88726166968759,54.57249848476248,6.460542749,103.29456704299028,mango,3733.3333333333335
14,18,35,34.75180420903816,51.01590908253617,4.791146778,110.07944727761723,mango,2149.3761336
40,16,35,29.30712061527219,52.15087707060913,6.4841522000000005,92.41940099413412,mango,3000.0
28,27,34,31.84543699416885,48.97818946364657,6.526654345,107.7622880351952,mango,3133.3333333333335
0,17,30,31.516691763273293,45.61275118019146,6.279133738,97.08355402654009,mango,3000.0
1,29,29,27.41074195883037,48.731288890575655,6.052026047000001,91.91660043201028,mango,3266.6666666666665
2,36,31,27.795082954325785,53.38813290880408,5.73171945,91.35934278256904,mango,3733.3333333333335
12,27,26,25.75310646835765,36.02689558106701,5.32307197,83.89206294342232,mango,2911.5835357333335
7,28,35,27.819482501628126,40.78721472800576,4.66910839,93.97163489741516,mango,2136.4587392
0,36,26,38.75386839025648,49.29220804560666,5.101206389,86.65681552839311,mango,2077.701079168982
26,35,31,28.51400771546185,52.37274181874943,5.339556562,80.42729655442966,mango,3431.349624266668
27,21,30,34.35056489417217,50.6351195033931,5.061081874,101.45387618207046,mango,2473.2982488000002
22,38,31,33.18596566961311,54.64318590785598,5.8211060360000015,92.25963265019595,mango,3866.666666666667
22,18,31,32.17189380499876,48.30120665164616,5.956027059,98.25328301616136,mango,3000.0
28,23,28,34.506411264522,52.55182007342782,5.676032581,92.29883331658267,mango,3000.0
7,31,27,27.58718020670153,56.530766598121446,6.524114355,107.35496866656057,mango,3400.0
29,34,26,33.79324287009001,46.6910850051113,6.2739536760000005,77.45955754842657,mango,3600.0
8,37,33,29.72948261715503,60.12174325687317,6.128167757000001,92.6060615708307,mango,3800.0
39,16,27,31.32907749073369,61.56470188492004,4.934964765,94.3681011402152,mango,2321.957718
40,24,25,31.73027264061029,42.72551710409741,5.445008416,88.61321496997863,mango,2934.0100992000002
19,38,26,28.713814848737005,47.98130591027686,4.525722333,81.88670309407287,mango,2359.78387504
21,21,30,32.10047954600894,51.94481540635961,5.403908327999999,101.1746996696131,mango,2884.6899935999986
22,18,33,27.5520737833846,54.99185358888682,6.621623545,82.25039362553191,mango,3000.0
31,20,30,32.79038288981413,44.57729723189466,6.207495815,107.8409925881028,mango,3000.0
18,26,31,36.56433641310532,41.92941371439831,5.418475257000001,86.08997774374363,mango,2548.9856783973837
24,130,195,29.45991362660888,86.94041463490495,6.112305667,60.47639148510272,grapes,3000.0
13,144,204,31.43166540044583,85.70306996729907,6.092241627000001,79.41167419784864,grapes,2613.4503418796257
22,123,205,30.471280748501737,88.52917845892807,5.896343436,76.83011998001032,grapes,2634.5303344074446
36,125,196,39.71061671912325,81.38183987095134,6.15526103,53.84479256026954,grapes,1500.0
24,131,196,25.30265965811844,79.487977503202,5.732453638,54.236056620324746,grapes,2357.8887312
2,123,198,36.382506055295934,74.35400574983595,6.253034534,56.21183928102632,grapes,1500.0
35,140,197,12.153975285030752,82.84309235765612,6.106190557000001,73.10802528571374,grapes,1500.0
11,122,195,8.47275934243985,76.15539509831208,5.647202395,58.679282473150174,grapes,1076.642874
6,123,203,11.413381717031069,87.15400150347324,6.130310493,82.48818883324131,grapes,1500.0
17,134,204,41.67182676164177,78.86976144708177,6.499604931,71.63762445810863,grapes,1500.0
25,130,197,37.16411624970213,88.72847980850452,5.554831977,82.50023624469324,grapes,965.7983724000001
27,145,205,12.795228335050924,83.00588931132101,5.800242694,64.08062600027736,grapes,1260.2912327999995
9,122,201,33.65386711206837,77.33512880768487,5.570290539,70.61125920021668,grapes,1321.295047076726
16,139,203,13.882886042148002,73.52718608955077,6.27564088,69.40977757941224,grapes,1500.0
32,141,204,6.818891233129922,74.0723964606536,5.536645599,82.48435008310143,grapes,943.9747187999999
22,138,195,27.75963855045091,74.630157736793,6.208196881,82.9232684523414,grapes,3000.0
31,144,202,14.918936851058504,82.2025767545362,5.870600622,69.0224206979356,grapes,1459.571507372975
3,136,205,16.147190810577797,86.64742344557054,6.334771461,54.66953613802577,grapes,1959.7415188560053
28,122,197,24.261205342889244,91.38562410667146,5.856575335,70.72015107910772,grapes,2655.780803999999
4,136,204,26.67194975572072,87.7462938867526,5.898944282,56.66185773376334,grapes,2757.4662768000007
39,145,201,33.76116427502576,83.83327099677112,5.775600435,82.52351866146029,grapes,1628.2314732202578
38,132,197,16.1764302260887,84.15830465372474,5.931101816,71.71004119552865,grapes,1859.1829144290218
36,133,198,29.410443788037558,90.82619013593144,6.2286454,77.68466319745926,grapes,3000.0
25,121,201,29.28539175888744,74.7109424492471,5.594240602999999,53.77848041709194,grapes,2026.1774471999984
15,125,199,20.974771413331133,70.99253371641738,5.569230319,50.94966174245634,grapes,1966.1527655999996
24,140,205,11.754900772547938,80.075476702668,5.93202852,56.5522909345618,grapes,1418.4342240000003
13,132,203,24.97097809446737,85.41952199447469,6.423216506,87.25834680676587,grapes,3000.0
5,126,197,13.696938044870109,82.00186938852525,6.417500829,47.62002517315537,grapes,1500.0
30,120,200,42.057279865619925,90.5144189100966,6.234904253,84.19081913672449,grapes,1500.0
23,142,197,36.86311921047435,89.71957130284666,6.000573725,71.525271617914,grapes,1500.0
26,135,203,36.11454022891125,83.0742117826743,5.6851027689999984,67.07866000451575,grapes,1122.123322799998
7,126,203,16.179907567672032,74.78922163744596,5.662140095,74.50161988549112,grapes,1436.4929815873982
32,139,198,35.37166003726262,86.2824129026446,6.358186848,50.064438260091926,grapes,1549.6517899390922
9,141,202,19.174599653678147,80.70557850810374,6.119495295,82.03710234999792,grapes,2777.1419064930997
20,142,196,15.32896445643476,81.3697335803521,6.207600782999999,78.87212843806199,grapes,1738.8204032373849
32,129,201,13.708748006047069,73.92784315905486,6.48754639,80.75955521400034,grapes,1500.0
3,134,199,20.767686531758585,72.96773658176618,5.81717753,57.934100643038896,grapes,2561.226072000001
38,138,204,27.09525838468457,73.5594100211062,6.325480034,83.64899069932137,grapes,3000.0
14,131,198,33.34135366637334,84.50351850091175,5.562790949,53.736374556984245,grapes,1364.0807218337777
20,122,204,14.7826885350465,85.72247226323842,6.487369687,59.78439015795385,grapes,1591.325904462555
40,126,201,13.536635405656236,77.16547926775853,6.116982944,75.48590854692576,grapes,1500.0
36,128,204,25.48862272080332,70.9843046918152,5.695792761,61.86462173306972,grapes,2269.9026263999995
11,132,197,12.961969293419555,90.23651539384606,5.7343170070000005,55.36942991347888,grapes,1181.1804084000005
0,137,195,25.53680458397343,89.58413058205427,6.329499832000001,81.39791252489084,grapes,3000.0
19,123,200,34.03776057652331,74.23320757659148,6.167013532,57.89914496078215,grapes,1909.8046443387059
31,136,197,31.191988915875648,76.16174514380616,5.653776057999999,83.9999514496419,grapes,1936.3676737889243
4,134,200,23.690392226604963,82.26690709189525,5.840256272,58.23915278360364,grapes,2616.615052800001
39,139,201,41.56553641212311,78.90964817122153,5.5399808120000005,53.00896476957787,grapes,947.9769744000005
8,127,196,29.257953624248888,90.95450004430832,5.833302165,82.1691672639466,grapes,2599.925196
39,138,203,25.971631195650275,73.00282227590951,6.399433771,64.63104167869854,grapes,3000.0
32,120,204,15.036552381941446,87.29512188964235,6.138958698,63.43042678621475,grapes,1659.8691431241905
12,142,203,27.57666194777249,84.58500445392025,5.972850837999999,76.47738510752963,grapes,2934.8420111999985
8,133,195,16.90319376234074,87.66672964124551,6.456079585,53.88863258248264,grapes,2163.862315832
8,139,199,31.073349381576563,81.71456261229731,6.3364266670000005,83.1682126952918,grapes,2710.195666974328
21,134,202,11.430738484801246,82.34543927880006,6.425419926,50.54545392504829,grapes,1500.0
40,140,195,17.17744070512975,88.37122856682707,6.2943956760000015,87.60402518002792,grapes,2237.9089903850327
39,127,202,16.78112749963857,74.62411268440667,6.477768039,89.14180174427487,grapes,2130.9044249024137
19,120,195,13.760851147527072,75.62659903262877,5.931538447,68.22885852643245,grapes,1417.8461364000004
21,139,201,20.9772463046252,80.2004719826034,5.980598579,64.08196373284287,grapes,2953.436589599999
17,136,195,38.81841476736623,86.64491796544705,6.389783283,52.85919224867704,grapes,1500.0
33,139,203,31.918419994719727,86.13170057464829,5.693287415,71.91020091886189,grapes,1873.0115654560482
22,133,201,28.01144082903727,73.96474355187571,6.00299607,80.1607402934246,grapes,3000.0
32,130,196,40.85861739946061,82.01807711308078,6.372959542,81.89564253532753,grapes,1500.0
37,135,205,9.110360210305965,72.4171228868856,5.510924848999999,63.00671924486301,grapes,913.1098187999991
15,140,195,9.517874019060969,82.83457759291274,5.69945282,48.67131403538677,grapes,1139.3433840000005
39,132,196,39.63189517383899,90.56630992484055,5.778594403,85.20821393069718,grapes,1234.3132835999995
40,121,199,27.222550171366144,79.37811938938364,6.315586313,78.08186305797177,grapes,3000.0
40,132,202,28.21407851768071,88.55974043156696,5.9718130060000005,77.5546013064153,grapes,2932.3512144000015
29,142,203,25.359147514437048,80.94684399446905,5.891195653,46.68691130467863,grapes,2738.869567199999
32,121,199,34.50567136819658,90.3739683214222,6.129812716,78.06676076442947,grapes,1783.4687305869231
6,140,205,15.464741376445003,81.10018097588978,6.313085601,79.95241843505688,grapes,1775.480171640151
8,120,196,26.158872682988548,84.40674437114008,6.053662544,85.61613215862886,grapes,3000.0
34,133,202,11.67452605543284,74.37625853564877,5.804799142,85.20782493341716,grapes,1265.7589704000002
35,135,199,26.2934692073742,81.97890655785221,6.400719746,50.33074735209823,grapes,3000.0
16,145,199,28.92829728955435,77.58835033720491,5.953966361,78.71759952016978,grapes,2889.5192664
8,136,201,37.7385708150165,73.44402893770318,5.6092559920000005,73.83390976914025,grapes,1031.1071904000005
25,129,195,16.307743915776413,75.84538712787976,5.777271492000001,76.63018061103156,grapes,1646.1745068389293
16,130,201,30.434721826189914,84.27420132182625,5.682395429,50.21836359177193,grapes,2150.197178576781
39,129,203,33.45638052967724,89.14976410887098,5.863996687,69.87124308340933,grapes,1841.9064136405023
38,135,203,45.1113980851579,75.40765497616711,6.444373116,65.37132653698791,grapes,1500.0
33,120,205,31.295904857543228,82.5395151394246,5.550832177999999,78.14982090726048,grapes,1697.83192833782
35,125,204,20.50377582821551,88.69109606873407,6.107741787999999,56.65589183504372,grapes,3000.0
1,132,200,17.46482786318167,80.20783719267277,5.620745638,82.79681149311924,grapes,1612.9716739818405
39,140,203,21.361555205753024,88.65347347561573,6.349875906,58.06615007114379,grapes,3000.0
28,145,202,22.892533648230007,80.36818898560776,6.484323189,74.3907755381914,grapes,3000.0
6,128,200,25.952111524389483,87.3897578078493,5.838748311,83.25129247441635,grapes,2612.9959464
6,139,199,21.591065360651925,88.79864773436175,6.29099842,82.12514305860992,grapes,3000.0
29,122,196,46.72213225607021,75.83027387899241,5.638328481,68.5413843506188,grapes,1065.9941772000004
37,144,197,9.644135222733125,76.14081785804926,6.415555956,82.91854599784646,grapes,1500.0
38,120,197,15.474636266361934,76.73343713972957,6.323722572,82.60249353016961,grapes,1778.1517919177222
38,141,198,15.582925199110525,75.47167927333697,5.757009965,70.77402791477422,grapes,1456.047634420444
14,121,203,11.660648692765086,87.94475046558243,6.1586894060000015,94.14364211914103,grapes,1500.0
6,125,204,31.547577820984653,78.92370739868272,5.7335398070000005,79.21086540878959,grapes,2031.7209882643563
32,138,197,9.13686954324544,86.79201289980327,5.908724337000001,85.18777288034502,grapes,1390.4692044000008
11,124,204,15.613091861149275,82.61088127678518,6.361141107000001,79.45617135146236,grapes,1815.5348025103042
23,138,200,14.481997928435174,76.68005611412995,5.96537863,54.55338458972385,grapes,1468.312963615666
40,143,201,23.07165342682736,86.46907553403466,6.476757723,50.620094543188834,grapes,3000.0
6,142,202,26.48520573183111,86.7816150255667,6.224542938,54.852911866405165,grapes,3000.0
37,124,195,17.594098697890065,81.92737863863869,6.209928251,52.89917914045328,grapes,2350.4066484303175
35,134,204,7.495694190907721,91.87085589764474,5.841138354,81.59638536568968,grapes,1309.3660247999999
119,25,51,27.65787527461154,78.69931885864563,6.283818329,53.69227379430289,watermelon,8729.166666666666
119,19,55,29.443674223339187,88.68394246076328,6.818261382999999,27.160342438606293,watermelon,9479.166666666666
105,30,50,23.750828324374563,76.27488935622853,6.37620108,48.783863277383446,watermelon,7581.36594102961
114,8,50,26.984830311553235,89.9043254949852,6.581587932000001,41.91126111501063,watermelon,8541.666666666666
93,22,52,29.28824806564004,71.58766464266273,6.932739726,47.19201086366272,watermelon,8275.0
80,26,55,23.216745288147315,88.38337079251082,6.140099215,57.12357801594656,watermelon,6418.731184739705
85,27,45,30.668614455256595,84.19220643593681,6.467095849,62.09345631458889,watermelon,6958.333333333333
85,22,53,30.55447422047016,89.4753626952709,6.849471704,64.80426035650953,watermelon,7729.166666666666
82,22,45,26.085069131633176,90.84097096402924,6.512196212,48.55919315916758,watermelon,6683.333333333334
118,13,54,22.96956174546557,82.15833048518479,6.039584629,26.98091346021482,watermelon,7593.712676312248
83,25,53,30.698477231039558,89.37144035538509,6.057697106,70.46248848522615,watermelon,7545.833333333334
86,15,47,24.12424523857954,84.73357263054747,6.423898762,48.1823419031267,watermelon,6494.333603878717
101,10,47,30.409645581183604,78.28022713458572,6.936997681,71.22177200448743,watermelon,8333.333333333332
119,9,50,23.78020232012804,92.60143473189996,6.251286661,34.50007245474863,watermelon,7603.947200265097
104,17,46,30.22843357561187,76.45731820351743,6.190015912000001,48.6678689925285,watermelon,8333.333333333332
95,12,51,27.737794178870583,74.87329905738221,6.681606702000001,29.10517595138754,watermelon,8270.833333333334
102,14,52,31.54697047081864,85.68665736634088,6.51075991,45.78064280136108,watermelon,8916.666666666668
109,21,55,23.58079622477482,82.3363553099894,6.770278088,60.089221786180055,watermelon,8268.408445927684
81,18,50,31.7761910962613,85.19476342202687,6.429788072999999,77.0967479694506,watermelon,6799.999999999999
103,17,51,28.716917681924716,70.82567203971459,6.209888345,44.44826140871665,watermelon,8729.166666666666
105,14,50,29.020550594512564,81.34939014808991,6.419052193,77.67780548077064,watermelon,8541.666666666666
97,8,52,20.977599881270606,94.44156243528444,6.237861736,67.28817081331607,watermelon,5513.24497432488
120,19,49,25.35970121811328,92.09374228018008,6.762471628999998,73.89531963686122,watermelon,8354.166666666666
95,16,55,29.496820614970343,83.69438576077665,6.612847999,27.649679033347635,watermelon,9020.833333333334
83,29,52,29.93389841748629,97.11380907239383,6.704688865,36.623744574181536,watermelon,7358.333333333333
83,9,45,27.57234580798121,98.31478277133348,6.049609892,35.94031512502961,watermelon,6774.999999999999
91,21,50,27.70901390791525,82.40269918396598,6.762030215,33.78980926582132,watermelon,7716.666666666668
116,5,54,27.848400663208903,74.57228609628379,6.65398725,48.668002071386425,watermelon,9291.666666666666
112,28,54,27.389404792473485,76.62982279614735,6.738030547,38.74950358909145,watermelon,9291.666666666666
88,29,51,25.57230306929189,81.2829304467361,6.095689937,35.413766112770375,watermelon,7629.166666666666
118,15,45,29.20448773553801,89.1311386634243,6.538006356,49.724271584628895,watermelon,8333.333333333332
92,21,48,26.633901980753784,74.84287060780508,6.377427122,49.010658044571024,watermelon,7600.0
106,14,45,22.717208888093943,79.21596133331253,6.417011754,40.18012672083253,watermelon,6621.23999940379
99,5,47,19.81875240044657,88.98923645255604,6.649086972,51.97116569756244,watermelon,4398.47625969791
98,8,51,27.37237304796709,91.30125121298016,6.25933595,66.96446244571187,watermelon,8545.833333333334
108,22,46,26.0315597590964,95.37896661264293,6.121168559,50.30182319078004,watermelon,8333.333333333332
119,7,55,26.456764944502883,87.28718285871115,6.031424482,58.81840341900943,watermelon,9479.166666666666
117,27,48,28.083422314356103,83.43260954438905,6.835268183999999,65.6936926463654,watermelon,8333.333333333332
109,10,53,25.1576048597956,83.58681361373499,6.5517503060000015,63.57470211521936,watermelon,9104.166666666668
80,16,46,24.38353353179783,82.03717392819823,6.940236218,62.99807995837669,watermelon,6139.367116101732
100,18,52,30.58402255011289,81.67884254375014,6.87606733,66.81771227059986,watermelon,8916.666666666668
91,7,53,24.34278136267788,91.8896798777597,6.457216535,36.336207644366894,watermelon,7789.456629532021
86,6,53,27.988722567599503,83.78684470915296,6.921847887999999,43.44868639153644,watermelon,7820.833333333334
107,5,52,24.83464271556592,82.35849554743875,6.8814257460000015,63.00308012474012,watermelon,8783.967445908318
103,16,49,24.41331993398164,89.8529809705922,6.915717008,58.69177861813607,watermelon,7913.056592029112
101,20,48,23.93184937723537,80.56161224363655,6.206247493999999,70.87281236832737,watermelon,7532.22036625986
85,25,47,29.205440017837677,78.05575167610326,6.29542477,55.863933717776845,watermelon,6958.333333333333
84,7,51,22.3802064098008,85.2405304606819,6.399669044,54.24004944384978,watermelon,5550.137414606048
102,28,54,24.0482081316868,72.12629265185313,6.862157042000001,54.13010268807754,watermelon,8495.730716789752
98,25,52,26.761987622394862,77.23377332729434,6.224066378,36.503530022926846,watermelon,8733.333333333334
97,25,50,22.361210711971456,76.59424231263692,6.093814669,44.04824820370132,watermelon,6303.407436373429
90,16,45,27.321733917865668,81.6791415413361,6.291540277999999,40.70827532333664,watermelon,7416.666666666667
95,12,46,24.235710220887064,81.13157788285241,6.32281728,42.42255826202339,watermelon,7333.309619053707
82,23,49,27.947355796526523,79.32257415998515,6.873283991,55.19369664331383,watermelon,6704.166666666667
82,25,51,21.97026038781697,80.0541267936421,6.074209622000001,41.11876708347353,watermelon,5148.843816254554
110,28,46,20.273854135717507,91.40422962086927,6.49889585,46.67757149852065,watermelon,4788.723935121462
118,21,51,24.51895900456776,77.17219566652463,6.678805092,63.28790587683393,watermelon,8351.24883463021
120,20,45,26.321253771796343,86.01060703740445,6.114128685,58.73069504461687,watermelon,8333.333333333332
91,7,52,21.765219677626284,83.58658989839726,6.405054243,49.67068476193259,watermelon,5735.937896898009
81,6,55,22.716642957523423,87.76077896732272,6.110142735,69.33538482816617,watermelon,6147.427239545372
101,13,54,24.809848539318207,78.95202560480602,6.828982708,71.26014078904826,watermelon,9132.652507671517
101,17,55,25.86180355424238,88.18660580956418,6.451499763999999,35.426682497518854,watermelon,9479.166666666666
111,6,53,22.54979488496411,93.97598209176375,6.313512998999999,30.72921123306977,watermelon,7096.529850534136
107,10,49,22.40455193259927,81.18757857521608,6.755192025,39.066667996780566,watermelon,6402.714150989741
115,11,46,22.73975761690234,98.10667837120556,6.623167177000001,27.759593676812905,watermelon,6638.151546010089
84,25,52,21.33468118822993,75.77296242069352,6.12532356,50.5303945270617,watermelon,4992.403736708166
120,7,47,23.00244145068838,87.75551620185739,6.653867608,56.949529901958776,watermelon,6835.164421349618
91,12,46,20.074541522546948,87.90550657207015,6.343942518,38.023971903638056,watermelon,4179.954767194433
89,22,52,24.25163912885342,91.01850537491354,6.217300786,50.14467773656568,watermelon,7375.687483294756
113,19,46,29.170347170102723,74.55148302717527,6.286387658,64.37870709150567,watermelon,8333.333333333332
97,22,50,25.20457918856501,83.79507690221972,6.769893799999998,69.77724676446522,watermelon,8266.666666666666
117,30,50,28.487578371450912,87.26675662999943,6.744966312000001,64.93699837692246,watermelon,8541.666666666666
90,14,52,25.95699326154911,89.11655594401074,6.391858432,56.91391989895945,watermelon,8000.0
104,23,47,24.51570634375533,91.17286053332865,6.770434148,54.7700864459282,watermelon,7970.11309114983
81,16,45,26.15499170534929,90.18714204315872,6.727468157000001,43.37675152410996,watermelon,6591.666666666666
88,5,47,30.7584175703236,79.12798509147905,6.662244646,29.72572045592883,watermelon,7233.333333333333
92,7,45,29.07693195688072,76.36889337090484,6.944640222,40.20202723993622,watermelon,7600.0
81,18,50,25.63358074531545,75.76230641845119,6.507110986,39.7454019582165,watermelon,6799.999999999999
111,5,55,26.121963399478663,82.24966695770696,6.520663422,64.53483869355041,watermelon,9479.166666666666
108,23,51,23.524240631962243,84.45378461143949,6.106500787000001,27.302170739729974,watermelon,7569.773213152003
113,30,50,22.539612619958824,88.57962468062794,6.277484042999999,56.57414184172361,watermelon,6650.243868260011
83,10,53,25.51873153537403,85.50923207601845,6.195142279,47.19435955603279,watermelon,7545.833333333334
101,11,51,23.42256883736857,76.28574372528746,6.792035575,39.08787278213301,watermelon,7489.897309524347
114,21,55,21.412271732130264,95.11140809334836,6.472756256,72.15787451514764,watermelon,6418.385988140299
99,6,45,22.256266770551186,78.05012942420743,6.000975617000001,34.10396521067781,watermelon,6206.502543723009
92,20,55,20.944250685348923,85.5142130804298,6.5877912620000005,69.6709708498449,watermelon,5553.451654038603
92,7,48,28.455529282713243,90.95898200917853,6.956508826,49.28149256562598,watermelon,7600.0
91,24,55,29.56708151206733,82.34813798107523,6.259086582999999,29.830630871414986,watermelon,8654.166666666666
110,21,54,29.9864448855044,92.67596492849724,6.747537642,66.0670043545107,watermelon,9291.666666666666
112,25,51,21.04798872177361,84.68322314609375,6.932537231,64.60268610626018,watermelon,5624.367806210059
89,25,54,24.251141090012982,89.41716159051155,6.353107392999999,45.60154738693223,watermelon,7725.059015938012
100,10,53,27.826892687053387,78.74407060014276,6.211748957,32.97347967691576,watermelon,9104.166666666668
83,22,54,23.02284199905167,90.24088139946466,6.277245253999999,36.27037520858352,watermelon,6357.231364673295
95,14,50,26.70479324123003,77.16535764051403,6.560443519,51.21538490932975,watermelon,8083.333333333334
119,30,49,24.059839589178303,80.18040601889271,6.903020221,51.00825657148649,watermelon,7647.283557780103
97,12,47,29.38883783145895,99.16382017214688,6.765094963999998,49.7571177558816,watermelon,8058.333333333333
110,7,45,29.725364941366827,87.21955729752598,6.189213927000001,38.13856596123641,watermelon,8333.333333333332
96,18,50,25.95471476796522,93.11562439312632,6.904241707000001,34.09777119691796,watermelon,8175.0
83,23,55,31.5844201018327,88.31781721278662,6.463271076,52.36012046376108,watermelon,7920.833333333332
120,24,47,23.080288045641367,94.33399294629336,6.260838965,43.73232006488465,watermelon,6893.549367564358
115,17,55,31.10133984225056,84.16792319994981,6.776533055,36.49024903959785,muskmelon,8333.333333333334
114,27,48,23.7587432217478,87.86443719734012,6.528404377999999,10.731377203216043,muskmelon,7422.130458309901
101,25,52,30.45686694323103,100.0,6.750145572,22.1237582221122,muskmelon,8333.333333333334
118,18,52,30.688641896327898,84.5666631806753,6.562832807,5.066123417699849,muskmelon,8333.333333333334
95,26,45,34.37753064273517,92.1896741388348,6.117530021,21.30994001107436,muskmelon,7944.444444444444
81,25,49,32.417187482156336,98.62978068109308,6.076459669,45.00370391408617,muskmelon,8233.333333333332
117,24,53,27.60883794207162,88.31326829470524,6.293486295,39.126337202985525,muskmelon,8333.333333333334
114,30,51,29.23595830956105,95.39726599873286,6.069171847000001,13.796643294340017,muskmelon,8888.888888888889
113,6,52,28.88945306762995,84.80991931705256,6.740983646,44.99219531637024,muskmelon,8333.333333333334
108,26,52,30.99026016483108,88.49638319916944,6.201797639,24.36045225365571,muskmelon,8444.444444444445
81,30,48,31.23770626823653,89.62981196823137,6.041027474,22.141364739747395,muskmelon,8688.888888888889
115,9,52,29.7389618260135,84.56443723854981,6.019372459,31.06444811710405,muskmelon,8333.333333333334
83,7,45,31.6932441842436,95.19857244263667,6.704104127000001,35.05387115320717,muskmelon,7833.333333333333
84,21,55,33.44251762293882,94.57197135762696,6.494251024,13.813031436109796,muskmelon,8333.333333333334
109,26,45,24.69447262679024,96.3328671404589,6.224535448999998,27.71437600847273,muskmelon,7725.992372599466
95,27,55,33.36103043722835,85.44351304133698,6.160414414,37.64666348816623,muskmelon,8555.555555555555
119,5,55,27.30084948005308,92.5437289561508,6.168757984,39.4470955570297,muskmelon,8333.333333333334
110,14,51,29.625377853785665,93.91447233520223,6.085444691,13.507979025942731,muskmelon,8333.333333333334
82,18,48,29.36257490144748,100.0,6.1590508160000015,18.59501486841218,muskmelon,8133.333333333334
87,14,48,25.6296343345692,82.94164939510331,6.606033244,45.748044273900106,muskmelon,8133.333333333334
85,9,53,29.977900261452252,90.43002330014892,6.447662945,43.86194520560163,muskmelon,8333.333333333334
100,6,53,29.8335878027988,90.28094520184946,6.105909623,6.94199621096001,muskmelon,8333.333333333334
107,12,46,29.822290465762304,88.84424670053694,6.559763394,20.131659501968997,muskmelon,7933.333333333333
91,13,47,24.93788629230596,95.36666753216863,6.14410903,20.08364298994028,muskmelon,7988.425122670544
102,25,50,30.448337318591147,100.0,6.099662369,25.199266923109125,muskmelon,8333.333333333334
117,25,53,26.195186144840115,86.65522856291963,6.413927319,10.39601587727916,muskmelon,8333.333333333334
85,21,52,29.2281882254426,83.84312324841373,6.0751441160000015,34.34437872570139,muskmelon,8333.333333333334
104,25,55,31.52003751250737,80.43083508088554,6.123802502,33.28800911137468,muskmelon,8333.333333333334
